name,O,OH,U_param,spin,oxidation_states_A,oxidation_states_B,electronegativity_A,electronegativity_B,Tolerance_factor,Octahedral_factor,ionic_ration_AO,ionic_ration_BO,Diff_A_O,Diff_B_O,Z_1,atomic_radius_1,mendeleev_no_1,common_oxidation_states_1,X_1,thermal_conductivity_1,average_ionic_radius_1,atomic_orbitals_1,s_filling,s_center,s_sigma_c,s_skewness,s_kurtosis,dz2_filling,dz2_center,dz2_sigma_c,dz2_skewness,dz2_kurtosis,dzx_filling,dzx_center,dzx_sigma_c,dzx_skewness,dzx_kurtosis,dzy_filling,dzy_center,dzy_sigma_c,dzy_skewness,dzy_kurtosis,dx2_y2_filling,dx2_y2_center,dx2_y2_sigma_c,dx2_y2_skewness,dx2_y2_kurtosis,dxy_filling,dxy_center,dxy_sigma_c,dxy_skewness,dxy_kurtosis,pz_filling,pz_center,pz_sigma_c,pz_skewness,pz_kurtosis,px_filling,px_center,px_sigma_c,px_skewness,px_kurtosis,py_filling,py_center,py_sigma_c,py_skewness,py_kurtosis,eg_ratio
BaSnV2O6,-0.12886299,,3.25,1,-2,5,1.425,1.63,0.839851981,0.617063492,0.920634921,0.617063492,-2.015,-1.81,20,0.99,81.1,-0.4,2.675,14.715948,1.1435,-1.024541,0.856740857,-11.17002608,9.765148332,1.179826234,4.681446971,0.253729971,0.480577202,4.961221439,-1.635097412,6.367975564,0.354246349,0.053986573,2.647241326,0.215910004,8.479392662,0.353838349,0.079785549,2.701424446,0.361826831,8.642529229,0.273397379,0.462492942,4.937552477,-1.677100658,6.407874273,0.356104046,0.035143278,2.608657136,0.108405749,8.381245139,0.771737579,-1.602508581,4.520981362,1.342893309,5.150312667,0.762082234,-2.715711168,5.251230415,0.660709501,8.697414337,0.781342932,-1.739507432,4.314006112,1.295765208,5.238474092,0.349096098
Ba2Nb2O6,-1.37975599,-1.143329305,0,1,4,5,0.89,1.6,0.934876754,0.650793651,1.182539683,0.650793651,-2.55,-1.84,24.2,1.08,74,0.2,2.562,14.415948,1.218,-0.9539492,0.983466006,-27.06737742,5.190030287,4.880486074,26.20040327,0.457257387,-2.33148392,6.784262423,-0.998836127,3.297525178,0.303971767,-0.241506096,2.79202537,-1.509348796,4.872734492,0.318391343,-0.221873368,2.808794961,-1.474337847,4.795468326,0.584959472,-3.546737949,6.890853813,-0.711376019,2.985087159,0.281396123,-0.245271652,2.783092889,-1.532188435,4.927360645,0.887824348,-3.986999169,2.467896962,0.573454961,8.686253567,0.974289403,-5.848984152,2.79449775,-4.515572969,55.57039962,0.867395258,-3.830372495,2.677786376,0.75843546,7.369573948,0.44025292
LaAgNb2O6,-1.63340599,-1.720418305,0,1,4,5,1.515,1.6,0.812266251,0.650793651,0.896296296,0.650793651,-1.925,-1.84,23.4,1.005,81.6,0.2,2.687,55.115948,1.145866667,-1.2656881,0.702870461,-17.27901733,4.001251514,2.139889556,21.82523641,0.997452884,-9.279598709,4.948738868,-1.451634873,3.549221699,0.523851123,-1.727717596,3.184335151,-0.840370139,2.639721926,0.608995684,-1.997548888,3.175552258,-0.722047171,2.561151353,0.998476605,-8.904397261,5.010129305,-1.50329737,3.626796236,0.475842696,-1.581597538,3.215553748,-0.880540968,2.641956807,0.939924785,-4.472325808,2.098244914,-0.050501943,12.81098337,0.996233838,-6.208367815,2.721403974,-7.52941271,74.44130859,0.948790388,-4.524425556,2.034036976,-0.170647559,14.16451702,0.465258202
Sr2Au2O6,4.75554801,,0,1,4,3,0.95,2.54,0.782976607,0.849206349,1.047619048,0.849206349,-2.49,-0.9,28.2,1.03,77.6,-0.2,2.762,71.015948,1.234,-0.8463474,0.954712154,-30.95181134,8.940905371,3.73567043,15.23790747,0.725516102,-3.419160613,5.03070112,-0.582463133,3.52981532,0.905919444,-3.698670068,2.1996152,0.850396011,3.572663035,0.898434715,-3.692936272,2.211230073,0.870535015,3.62890428,0.655777366,-3.420768971,5.008649532,-0.623470606,3.478496852,0.913453675,-3.698308705,2.202989928,0.876104507,3.775407778,0.788156542,-1.06638285,2.392488193,0.863641591,9.015180046,0.605996753,-2.123572956,4.350462901,0.419884034,1.966589197,0.788220007,-1.02810517,2.43667336,0.864799557,8.4759956,0.353547425
Sr2Co2O6,3.50787601,-0.546231305,3.32,2,4,2,0.95,1.88,0.899425881,0.60978836,1.047619048,0.60978836,-2.49,-1.56,17.8,1.03,76.4,-0.4,2.63,27.015948,1.173666667,-0.85478,0.769355125,-22.00400506,18.68066013,1.207481029,2.511215915,0.588411473,-2.263784211,4.912171308,-0.370714984,4.518754508,0.752081585,-2.009678496,4.72307561,2.218956093,9.125171079,0.753174253,-1.982353535,4.801577862,2.262127544,9.284217932,0.597139436,-2.278064805,4.901349623,-0.362521887,4.637845039,0.752461503,-2.042608356,4.654448037,2.207274819,9.167694806,0.69331899,0.566127884,5.457807237,1.472575297,4.527962286,0.618904975,0.197477445,6.987072257,1.192220775,3.237800829,0.690913025,0.63903471,5.538029002,1.44650517,4.368335899,0.351500521
Ca2Au2O6,4.87333801,,0,1,4,3,1,2.54,0.728350333,0.849206349,0.904761905,0.849206349,-2.44,-0.9,24.6,0.99,77.8,-0.2,2.772,104.015948,1.198,-0.5835662,0.967256491,-37.72902639,9.138866294,4.226776258,19.18567278,0.717026229,-3.573220655,5.263040464,-0.592646609,3.297440365,0.906088871,-3.778772927,2.300779896,0.719057646,2.743483373,0.898209726,-3.769538253,2.31818312,0.748237606,2.834144082,0.649338366,-3.550133772,5.261504673,-0.615874823,3.245947298,0.914238741,-3.783456366,2.292401534,0.710696771,2.756955569,0.811907768,-1.370662034,2.127525694,0.02218168,7.704758076,0.634016617,-2.592936567,4.208335611,0.353309916,1.748161367,0.812545689,-1.332342138,2.183609841,0.144889495,7.440328791,0.351187187
LaPbTi2O6,-0.86764699,,0,1,5,4,1.715,1.54,0.806084988,0.675925926,0.910515873,0.675925926,-1.725,-1.9,23.1,1.015,82.3,0.1,2.715,9.215948,1.155783333,-0.6051804,0.982760356,-20.07701021,4.884486505,2.548717324,13.8382382,0.313826566,-0.313864794,5.723466969,-1.577159001,5.294290378,0.210362039,0.45329527,2.461077654,-1.919240308,7.269292979,0.21906741,0.454267441,2.461550599,-1.922408275,7.234468281,0.288918566,0.442977339,5.655921425,-1.689049985,5.71321594,0.201999612,0.450393145,2.456888674,-1.931662327,7.321274705,0.808090244,-3.244783904,3.321359296,0.690143837,4.749300627,0.863574424,-4.382912053,3.919852983,-0.614735033,17.20907672,0.807355352,-3.205682518,3.376039839,0.721131468,4.660466585,0.472149524
BaCaMn2O6,3.71856501,1.542695695,3.9,2,4,2,0.945,1.55,0.954130984,0.514550265,1.043650794,0.514550265,-2.495,-1.89,17.4,1.035,75.6,-0.4,2.563,23.375948,1.148666667,-0.5870822,0.782407565,-21.77880812,17.75285555,1.284929096,2.72227662,0.402561037,0.408583956,4.93028377,-0.981511194,4.636598317,0.509701228,-0.160256302,4.208372877,0.157173267,2.091038823,0.508343485,-0.159213747,4.20807728,0.155335213,2.086645948,0.396696447,0.382862821,4.89551709,-1.032353916,4.637376118,0.510453556,-0.152076107,4.221126286,0.171544336,2.133681794,0.607839384,0.461518386,4.589907177,1.36800194,4.881362385,0.691905596,-1.172561038,4.919300497,0.771509651,9.926488584,0.606622545,0.51184905,4.665532273,1.379669552,4.853781483,0.358550646
Ba2Y2O6,5.07402901,1.768894695,0,1,4,3,0.89,1.22,0.84545376,0.825396825,1.182539683,0.825396825,-2.55,-2.22,23.8,1.15,68.4,-0.2,2.486,7.015948,1.262,-0.8860354,0.951433505,-23.6614762,7.427627058,3.549256201,13.9574967,0.93957568,-3.668056016,5.232431772,-1.453453728,4.29587401,0.215740116,4.511531494,3.449900635,-1.307555287,3.514614047,0.237920182,4.224774421,3.509432384,-1.166781029,3.175331,0.932075675,-3.48156827,5.195972396,-1.582705079,4.38788675,0.220352828,4.522241929,3.482014149,-1.287198235,3.440261474,0.727200558,-0.315745738,2.277067091,1.562868156,9.552945805,0.86749767,-1.261163532,2.447030362,-5.246884528,54.42056444,0.714275504,-0.232075722,2.385965752,1.535344246,8.506728264,0.67097189
La2Ir2O6,1.65890101,-0.381916305,0,1,6,3,1.1,2.2,0.849226514,0.607142857,0.93015873,0.607142857,-2.34,-1.24,31.6,1.02,80.4,0,2.724,32.615948,1.1434,-0.588366,0.998496812,-32.69479518,4.50004205,5.852548947,36.57152814,0.647376792,-4.819041908,5.98749433,-0.907811297,3.298783182,0.87585215,-2.595768199,2.671328998,-0.814411518,3.241804557,0.857508713,-2.57700182,2.68983508,-0.781881362,3.210272643,0.731390567,-5.991685678,5.91099559,-0.676821209,3.263288829,0.899114014,-2.609879267,2.656943798,-0.841734349,3.267903034,0.976624293,-4.203041594,2.161304165,-0.541633993,8.220488581,0.958215622,-6.697274291,2.140124535,1.901051571,10.22030274,0.975046277,-4.211979237,2.159157725,-0.53198134,8.299157457,0.279111906
Rb2Cu2O6,4.07440701,,0,1,2,2,0.82,1.9,0.992669135,0.650793651,1.317460317,0.650793651,-2.62,-1.54,18,1.1,76.8,-0.6,2.608,91.615948,1.252,-0.7842386,0.824352547,-16.09097692,13.83241705,1.657990788,3.829772439,0.782754332,-2.253629344,3.186071323,-0.281487193,10.65921532,0.893821899,-1.811809968,3.424317572,4.140138511,21.74892641,0.895296355,-1.885487863,3.239292421,4.332539357,24.24236293,0.755356541,-2.248182507,3.216034189,-0.125916627,11.34442414,0.893898603,-1.775472284,3.520981373,4.076667132,20.9365887,0.571534702,1.356567522,5.333253678,1.777416114,5.154448434,0.549587856,1.293893969,6.967399163,1.114926575,2.87801753,0.571272811,1.435645104,5.437727042,1.750425113,5.002156826,0.367315434
LaCaCo2O6,2.51611301,-0.030756305,3.32,2,5,2,1.05,1.88,0.842253073,0.60978836,0.917460317,0.60978836,-2.39,-1.56,17.9,1.005,78.3,-0.3,2.65,41.315948,1.140866667,-0.591081,0.789230058,-24.8915677,18.87282184,1.311178013,2.780361819,0.538014043,-1.70202141,4.890074412,-0.888800019,4.578522229,0.807487429,-2.45633577,2.696052907,0.674563888,6.130802896,0.808748481,-2.455344744,2.69781553,0.680665945,6.175466387,0.538390284,-1.731397599,4.847280256,-0.951620647,4.568408408,0.807596696,-2.442556403,2.735129957,0.796480927,6.706188619,0.75960287,-0.482860168,4.661871227,1.304072612,4.83869967,0.72120258,-2.256028454,4.505624728,1.374649999,5.074629599,0.760228838,-0.443768613,4.724751753,1.321562957,4.84402568,0.32311308
LaSnTi2O6,-1.03467199,-1.490452305,0,1,-1,4,1.53,1.54,0.757112123,0.675925926,0.794444444,0.675925926,-1.91,-1.9,19.9,0.98,82.4,-0.5,2.678,12.415948,1.126533333,-1.0240952,0.98002014,-19.30577384,4.822762062,2.311839379,14.01852119,0.317960987,-0.363858042,5.792810127,-1.554811597,5.183304317,0.195343454,0.459393108,2.484253871,-1.92157723,7.18315851,0.206223426,0.460432382,2.485057675,-1.923214391,7.146966863,0.294001982,0.383083453,5.731815899,-1.661642965,5.576056112,0.186854216,0.456239298,2.479949719,-1.934421701,7.23512559,0.804920594,-3.296839303,3.313900219,0.67475777,4.679035444,0.866471028,-4.443364082,3.926394201,-0.668234624,17.56507003,0.804764415,-3.259347976,3.364500213,0.702042803,4.59442695,0.491743777
BaRbTi2O6,4.53496501,1.639190695,0,1,3,4,0.855,1.54,0.949320154,0.675925926,1.25,0.675925926,-2.585,-1.9,18.5,1.09,73.1,-0.1,2.543,12.015948,1.241333333,-0.6816402,0.99800427,-23.3464375,3.224513403,6.25158582,44.25596614,0.272707876,2.605547517,5.113802673,-1.735345962,6.237186628,0.143131706,2.553084081,2.157900236,-1.806163813,6.467174812,0.139944138,2.561797054,2.168122654,-1.768195958,6.381559931,0.275439283,2.843694471,5.082728454,-1.784601576,6.401242037,0.144132332,2.543898801,2.148597526,-1.839858531,6.548239269,0.720577335,-0.840483073,2.005503657,-0.522457206,12.4325709,0.821914491,-1.382727661,3.728914551,-0.571358749,17.34601579,0.718701095,-0.836289534,2.019775165,-0.44996088,12.37578094,0.573210153
SrLiV2O6,0.58987101,,3.25,1,3,5,0.965,1.63,0.822499667,0.617063492,0.880952381,0.617063492,-2.475,-1.81,13.5,0.975,74.1,0.1,2.583,18.215948,1.1335,-0.7140965,0.954982144,-37.43123289,10.32566396,3.936402944,17.6399581,0.298332193,0.266090203,5.513365234,-1.445440749,5.056048762,0.302571495,0.042972916,2.43560623,-1.214399462,4.293427582,0.306976135,0.057936751,2.454246209,-1.160391755,4.265729035,0.321793925,0.263657547,5.501028504,-1.464411723,5.0684785,0.29654567,0.035239575,2.426805693,-1.23474586,4.345155825,0.866406389,-2.484829155,2.641957505,0.675456723,9.84483009,0.792262135,-3.245761427,4.391548198,-0.905270065,17.10616753,0.871565496,-2.483329895,2.644399623,0.677522313,9.812886738,0.432347384
LaAgTi2O6,3.23004701,,0,1,4,4,1.515,1.54,0.800085463,0.675925926,0.896296296,0.675925926,-1.925,-1.9,19.6,0.995,81.2,0,2.675,48.715948,1.1522,-0.8917707,0.760521065,-16.4195589,4.427136264,2.202022101,18.4690062,0.986097451,-6.43131663,4.588307761,-1.749621135,5.060595515,0.200379446,0.824762012,2.574845682,-1.558875137,4.946037066,0.203952418,0.788240054,2.593675121,-1.502242009,4.823237138,0.992649336,-6.124876039,4.563182874,-1.881600065,5.297957007,0.1884383,0.903301966,2.543880038,-1.639583189,5.173083524,0.913193833,-2.64392507,2.113532238,-0.511208779,13.40836842,0.996204902,-4.287209183,2.458494344,-8.896315288,108.2510635,0.922664654,-2.665969214,2.086855921,-0.574047047,14.00050561,0.58878656
Bi2Au2O6,4.24759801,,0,1,6,3,2.02,2.54,0.696485006,0.849206349,0.821428571,0.849206349,-1.42,-0.9,37.2,0.95,92,0,2.976,65.615948,1.177,-0.6405098,0.970599156,-10.28581217,3.939402992,3.21897909,15.59545195,0.760092507,-3.757980916,5.027843214,-0.677132063,3.979074507,0.989319854,-4.169806563,2.176318244,0.801185179,6.129655759,0.990668916,-4.18030177,2.139552198,0.61477643,4.963740915,0.703921492,-3.797120812,4.971102449,-0.750840945,3.958464632,0.987867795,-4.17050027,2.179259891,0.831910665,6.343918244,0.814099225,-2.030013336,3.117776987,1.195124673,6.674664274,0.635401439,-2.351036555,5.278938453,0.716936997,2.42567871,0.807791444,-1.942935677,3.263672975,1.282720245,6.478470947,0.347848136
Ca2Mn2O6,3.51205601,,3.9,2,4,2,1,1.55,0.889287131,0.514550265,0.904761905,0.514550265,-2.44,-1.89,13.8,1,75.8,-0.4,2.574,41.575948,1.113666667,-0.5893266,0.777307284,-27.29100786,20.60567744,1.248579799,2.605021755,0.396730859,0.113639079,5.220616259,-1.092657513,4.50734812,0.520223819,-0.476471772,4.173368275,0.113107187,2.062966308,0.518569305,-0.491285327,4.148209535,0.078516764,1.947495625,0.396213482,0.104895919,5.206026262,-1.112847135,4.514190798,0.520962391,-0.465387814,4.19287129,0.139572325,2.149076782,0.64314758,0.133891886,4.593507737,1.385729561,5.014288509,0.714403374,-1.826444108,4.662825297,0.118272694,14.43484958,0.638992447,0.211100182,4.688671633,1.373415658,4.847765234,0.354607058
LaSnCu2O6,4.76926801,,0,1,-1,2,1.53,1.9,0.768638669,0.650793651,0.794444444,0.650793651,-1.91,-1.54,21.3,0.97,86.6,-0.9,2.75,88.015948,1.1202,-1.0250852,0.807319415,-12.65224733,10.53326504,0.913844604,4.284321882,0.784649706,-2.783486426,3.60799427,-0.831793786,7.521998513,0.973607729,-2.841667087,1.909754833,2.033077556,18.54581704,0.974546128,-2.841339894,1.91211572,2.051774092,18.70950717,0.762304396,-2.818298366,3.538529771,-1.021935962,7.451401107,0.975652307,-2.844447158,1.896641582,1.946881237,17.836218,0.770167039,-0.504996146,4.183983868,1.259200564,5.252712785,0.691450906,-1.90701798,4.644927464,1.375115167,4.827680704,0.771393421,-0.575778756,4.065127497,1.201905372,5.197078279,0.356969856
BaPbIr2O6,1.79654801,,0,1,4,3,1.61,2.2,0.896105075,0.607142857,1.036706349,0.607142857,-1.83,-1.24,34,1.025,83.4,-0.2,2.826,35.315948,1.17025,-0.6095348,0.982860269,-16.04914407,3.723491984,2.986447489,18.31220773,0.472679505,-2.22907796,6.146596601,-0.91813483,3.376021543,0.804813973,-2.44172035,2.541113422,-0.425865234,2.670444997,0.783027784,-2.423198166,2.567442265,-0.368940573,2.730207198,0.456912443,-2.19522215,6.139353867,-0.940115147,3.361935809,0.821275288,-2.442942904,2.542294985,-0.407964726,2.782615899,0.875427595,-2.411419359,2.676415291,0.239372969,4.946436266,0.722603808,-3.685985903,4.454714672,0.8661539,2.258925924,0.871671473,-2.404418349,2.707273036,0.332777144,5.150601515,0.299956697
Tl2Ru2O6,1.71535601,0.459093695,0,1,2,3,1.62,2.2,0.954281275,0.524603175,1.057539683,0.524603175,-1.82,-1.24,29.8,1,88.6,-0.4,2.828,33.215948,1.1547,-1.1054938,0.865083065,-3.131894888,3.671926216,-0.000259171,7.192096434,0.448744217,-2.140824568,6.659835525,-0.86819413,3.169246507,0.737323687,-1.969936368,2.814273844,0.366039301,5.205368303,0.712774916,-1.984704859,2.772092785,0.228680063,4.661972339,0.460655156,-2.173333997,6.61805234,-0.90177525,3.177365506,0.74971911,-1.926609353,2.92359557,0.660600873,6.268978071,0.785693989,-1.420304842,3.946952462,1.300382266,4.849645763,0.687034661,-2.512715988,5.324207714,1.123865874,3.268464333,0.770565184,-1.327069178,4.093325048,1.35450333,4.950354487,0.324705092
LaRbCu2O6,5.02551301,2.000964695,0,1,4,2,0.96,1.9,0.90972007,0.650793651,1.123809524,0.650793651,-2.48,-1.54,20,1.06,79.2,-0.4,2.636,87.115948,1.2032,-0.6839568,0.999186758,-26.13775725,3.729296606,6.082984252,40.71692187,0.781494316,-2.572654872,3.160407598,-1.35236713,7.9005807,0.950512486,-2.599617192,1.434716422,0.214391885,4.448301815,0.94697529,-2.598470612,1.437495611,0.227794247,4.464039665,0.745283885,-2.572196559,3.155449526,-1.37540355,7.882690016,0.955120075,-2.601371827,1.430632896,0.195672199,4.424615792,0.792637399,-1.226005225,1.692229023,-2.3648776,18.3194474,0.69745551,-2.418969069,2.733680787,0.226141206,2.150579938,0.794871708,-1.229534439,1.691718057,-2.366076659,18.29972798,0.35866663
BaNaNb2O6,-1.13533599,-1.016456305,0,1,3,5,0.91,1.6,0.878784149,0.650793651,1.051587302,0.650793651,-2.53,-1.84,19.7,1.045,73.7,0.1,2.566,26.615948,1.185,-1.1483926,0.530025464,-11.34477855,4.180746231,0.752525523,19.11130026,0.456888303,-1.883790509,7.069450657,-0.934354062,3.05163063,0.261846828,0.117727283,2.923057114,-1.280522045,3.865288832,0.288162401,0.150196916,2.950897466,-1.228533078,3.804941491,0.513305161,-2.155603858,7.245765697,-0.783711623,2.856902449,0.245946158,0.096068763,2.902570318,-1.321245265,3.918659935,0.849928347,-3.180634942,2.706038558,0.808975059,7.243212335,0.934182619,-5.041078749,3.590127512,-1.94145622,28.00356468,0.850754917,-3.164221553,2.726276446,0.818151128,7.117107683,0.487146012
CaBaCo2O6,2.56131601,-0.686303305,3.32,2,4,2,0.945,1.88,0.897682808,0.60978836,1.043650794,0.60978836,-2.495,-1.56,17.8,1.025,76.4,-0.4,2.629,41.815948,1.172666667,-0.5897544,0.748671484,-20.670621,18.76818368,1.085700133,2.267726062,0.59993295,-2.156072697,4.83903127,-0.375633317,4.516291145,0.772681259,-2.0465902,4.483779174,2.187813357,9.360956808,0.773683091,-2.035399136,4.527322884,2.231039009,9.577987023,0.603491095,-2.169104138,4.829457902,-0.367498933,4.627901259,0.774459891,-2.110085819,4.357010763,2.170678827,9.5364475,0.704484682,0.291507267,4.993073452,1.456544568,4.815400813,0.627343909,0.312006228,6.949274606,1.159545383,3.137786378,0.701694004,0.368912367,5.098032993,1.452767455,4.721945806,0.349240199
Sr2Ti2O6,3.88423201,1.102252695,0,1,4,4,0.95,1.54,0.863931568,0.675925926,1.047619048,0.675925926,-2.49,-1.9,16.8,1.04,73.8,0,2.562,11.415948,1.190333333,-0.8473018,0.990237341,-32.77817846,5.594478444,5.607376592,33.80313956,0.336552147,0.776157088,5.663167901,-1.497290693,5.04720435,0.14988953,1.4837435,2.378778711,-1.763532456,5.870165139,0.148079962,1.49626825,2.391103543,-1.725914223,5.787839599,0.325984179,1.334379138,5.654396957,-1.556680112,5.24496514,0.147698341,1.474978222,2.37088028,-1.786479554,5.937782815,0.898310788,-2.259658882,2.112787307,-0.170862069,13.24744604,0.871702035,-2.885674778,3.765823534,-1.097746571,21.3155979,0.897693443,-2.199730893,2.224514849,0.178067119,12.24715457,0.585681134
BaCaCu2O6,4.81950001,,0,1,4,2,0.945,1.9,0.875384597,0.650793651,1.043650794,0.650793651,-2.495,-1.54,18.2,1.025,78,-0.4,2.633,101.815948,1.183,-0.5832662,0.956024667,-28.80995453,8.965007437,3.749182487,16.8699102,0.782481737,-2.53365309,3.1909618,-1.289301032,7.67809113,0.936769774,-2.553315262,1.547300112,0.447369582,5.345319691,0.933466317,-2.552633688,1.548891426,0.453612116,5.357263812,0.756719087,-2.53254769,3.186623428,-1.309919767,7.658893578,0.939857223,-2.553201045,1.549029039,0.470224876,5.53386343,0.739153221,-0.829782346,2.438412054,0.886820334,10.20594358,0.700986872,-2.237272517,2.974950875,0.543035651,3.231978984,0.738043458,-0.78912402,2.492906169,0.915376529,9.626424007,0.363732783
La2Ru2O6,0.32682601,,0,1,6,3,1.1,2.2,0.895202338,0.524603175,0.93015873,0.524603175,-2.34,-1.24,25,1.01,79.6,0,2.724,26.615948,1.1226,-1.0749364,0.998131847,-32.44230153,4.593394273,5.661385761,34.30226584,0.612045241,-4.951286451,6.250403764,-0.876283599,3.205062731,0.774911162,-2.047564267,2.679302879,-1.065378956,4.19488416,0.748880088,-2.030792888,2.694390724,-1.035545964,4.150800146,0.764322854,-6.421855513,6.017126325,-0.709610252,3.269134558,0.79352225,-2.060933367,2.66769876,-1.089448537,4.229431511,0.962803466,-4.157744331,2.176601723,-0.515678223,9.245292064,0.957834191,-6.063681593,1.990859127,1.899565717,10.85520733,0.95927652,-4.166500312,2.173815553,-0.510031864,9.330208674,0.300541412
Ba2Ag2O6,5.21504101,2.313518695,0,1,4,1,0.89,1.93,0.828640759,0.862433862,1.182539683,0.862433862,-2.55,-1.51,25.4,1.11,77.6,-0.6,2.628,89.615948,1.271333333,-1.1912286,0.959648957,-22.98230356,6.948867538,3.789299105,15.83435179,0.793714724,-3.44267912,3.887059989,-0.691755247,5.002568405,0.953353409,-3.613210069,1.761810101,1.464827896,7.700358897,0.949236377,-3.608962936,1.773990675,1.509263546,7.965433502,0.749846501,-3.447587351,3.870199731,-0.732106435,4.965716994,0.957395781,-3.612973159,1.763570117,1.478913012,7.806524451,0.765855652,-0.645678528,2.166639027,0.931336158,11.92942823,0.612866979,-1.524115726,3.533579101,0.596035993,3.013042918,0.763086605,-0.592004737,2.242588768,0.977088978,10.81863196,0.364042042
Na2Rh2O6,3.16221801,,0,1,2,3,0.93,2.28,0.853465541,0.591269841,0.920634921,0.591269841,-2.51,-1.16,16,0.99,75.8,-0.4,2.706,58.015948,1.137,-1.5005984,0.044251924,8.558141365,4.044224037,-0.933017692,9.078978872,0.531398968,-2.533211022,6.522455475,-0.519855722,3.246132665,0.699892339,-0.627845086,6.660169531,1.996731484,6.065217957,0.698060636,-0.785815486,6.452434858,2.067268081,6.480577006,0.521741048,-2.604766827,6.424071849,-0.610515112,3.155038521,0.710005917,-0.695508283,6.557885174,2.015403872,6.186602613,0.697724474,0.687083648,6.086494702,1.540440793,4.384590344,0.575077968,-0.195930705,7.405871509,0.987679064,2.814292404,0.70631617,0.626422237,6.012491944,1.555976269,4.46955718,0.339614854
